backbone_id,replicate_seed,usalign_rmsd_base,usalign_rmsd_marslike,full_length_kabsch_rmsd_base,full_length_kabsch_rmsd_marslike,tm_score_base,tm_score_marslike,gdt_ts_base,gdt_ts_marslike,mean_plddt_base,mean_plddt_marslike,ptm_base,ptm_marslike,surface_STNQDE_ratio_base,surface_STNQDE_ratio_marslike,surface_STNQDE_abs_distance_base,surface_STNQDE_abs_distance_marslike,surface_MC_ratio_base,surface_MC_ratio_marslike,surface_MC_abs_distance_base,surface_MC_abs_distance_marslike,sequence_recovery_pct_base,sequence_recovery_pct_marslike,novelty_excl_parent_pct_base,novelty_excl_parent_pct_marslike,aggregate_six_label_score_base,aggregate_six_label_score_marslike,six_label_distance_to_reference_base,six_label_distance_to_reference_marslike,delta_usalign_rmsd,improvement_usalign_rmsd,delta_full_length_kabsch_rmsd,improvement_full_length_kabsch_rmsd,delta_tm_score,improvement_tm_score,delta_gdt_ts,improvement_gdt_ts,delta_mean_plddt,improvement_mean_plddt,delta_ptm,improvement_ptm,delta_surface_STNQDE_ratio,improvement_surface_STNQDE_ratio,delta_surface_STNQDE_abs_distance,improvement_surface_STNQDE_abs_distance,delta_surface_MC_ratio,improvement_surface_MC_ratio,delta_surface_MC_abs_distance,improvement_surface_MC_abs_distance,delta_sequence_recovery_pct,improvement_sequence_recovery_pct,delta_novelty_excl_parent_pct,improvement_novelty_excl_parent_pct,delta_aggregate_six_label_score,improvement_aggregate_six_label_score,delta_six_label_distance_to_reference,improvement_six_label_distance_to_reference
1717,44,2.39,1.69,3.2994048338225355,2.7237354513318546,0.89094,0.91071,84.75877192982456,80.59210526315789,95.0566589832306,93.94649267196657,0.8996151089668274,0.8791698813438416,0.2366412213740458,0.3089430894308943,0.0836712786259541,0.0113694105691056,0.0,0.008130081300813,0.03125,0.0231199186991869,41.66666666666667,46.49122807017544,79.13669064748201,84.28571428571429,0.669525146484375,0.647552490234375,0.2890330119170546,0.694176420835524,-0.7000000000000002,0.7000000000000002,-0.5756693824906809,0.5756693824906809,0.019770000000000065,0.019770000000000065,-4.166666666666671,-4.166666666666671,-1.110166311264038,-1.110166311264038,-0.02044522762298584,-0.02044522762298584,0.07230186805684852,,-0.07230186805684849,0.07230186805684849,0.008130081300813,,-0.008130081300813101,0.008130081300813101,4.824561403508767,,5.149023638232279,5.149023638232279,-0.02197265625,-0.02197265625,0.4051434089184694,-0.4051434089184694
1722,42,4.08,4.7,35.59501487066692,42.85178798347527,0.31815,0.28237,19.54787234042553,22.93882978723404,87.03125715255737,87.78513073921204,0.4130240976810455,0.3862782716751098,0.2054794520547945,0.2252559726962457,0.1945205479452055,0.1747440273037543,0.0,0.0034129692832764,0.029090909090909,0.0256779398076326,20.74468085106383,28.98936170212766,66.66666666666667,81.25,0.6383463541666666,0.8694661458333334,1.590100375878697,1.1622785875439965,0.6200000000000001,-0.6200000000000001,7.256773112808347,-7.256773112808347,-0.03577999999999998,-0.03577999999999998,3.3909574468085104,3.3909574468085104,0.7538735866546631,0.7538735866546631,-0.02674582600593567,-0.02674582600593567,0.01977652064145119,,-0.019776520641451217,0.019776520641451217,0.0034129692832764,,-0.0034129692832764007,0.0034129692832764007,8.24468085106383,,14.583333333333329,14.583333333333329,0.23111979166666674,0.23111979166666674,-0.4278217883347004,0.4278217883347004
1722,43,3.95,5.32,37.00004379067157,30.19760855033469,0.37272,0.33992,20.013297872340427,16.42287234042553,85.49012541770935,84.32498574256897,0.3969030082225799,0.4275748133659363,0.1418918918918918,0.1632653061224489,0.2581081081081081,0.236734693877551,0.0,0.0,0.029090909090909,0.029090909090909,23.670212765957448,26.595744680851062,72.72727272727273,81.25,0.8527018229166666,0.8964029947916666,0.9761299335948735,1.0399691828727278,1.37,-1.37,-6.80243524033688,6.80243524033688,-0.032799999999999996,-0.032799999999999996,-3.590425531914896,-3.590425531914896,-1.1651396751403809,-1.1651396751403809,0.03067180514335638,0.03067180514335638,0.02137341423055711,,-0.02137341423055708,0.02137341423055708,0.0,,0.0,-0.0,2.9255319148936145,,8.522727272727266,8.522727272727266,0.043701171875,0.043701171875,0.06383924927785423,-0.06383924927785423
1722,44,3.69,4.95,46.69446099829069,43.98776987467788,0.29484,0.36174,17.752659574468087,22.14095744680851,87.29181289672852,86.75874471664429,0.3764950037002563,0.3916849195957184,0.0982456140350877,0.1932203389830508,0.3017543859649123,0.2067796610169491,0.0,0.0,0.029090909090909,0.029090909090909,23.670212765957448,29.25531914893617,58.82352941176471,81.81818181818181,0.8400065104166666,0.9213053385416666,0.9599853550405366,0.9708921420253326,1.2600000000000002,-1.2600000000000002,-2.7066911236128064,2.7066911236128064,0.06690000000000002,0.06690000000000002,4.388297872340424,4.388297872340424,-0.5330681800842285,-0.5330681800842285,0.015189915895462092,0.015189915895462092,0.0949747249479631,,-0.09497472494796316,0.09497472494796316,0.0,,0.0,-0.0,5.585106382978722,,22.994652406417103,22.994652406417103,0.081298828125,0.081298828125,0.010906786984795969,-0.010906786984795969
1735,42,1.39,1.53,13.061830663383953,14.602924159485422,0.84605,0.81702,84.61538461538461,79.54545454545453,73.51498603820801,75.9924590587616,0.6425997614860535,0.6819607019424438,0.264367816091954,0.2790697674418604,0.2138930534732633,0.1991911021233569,0.0,0.0,0.0326086956521739,0.0326086956521739,42.65734265734265,43.35664335664335,77.96610169491525,81.35593220338983,0.6174418131510416,0.7643229166666666,1.3254221523165495,1.1842190000617094,0.14000000000000012,-0.14000000000000012,1.5410934961014693,-1.5410934961014693,-0.02903,-0.02903,-5.069930069930081,-5.069930069930081,2.477473020553589,2.477473020553589,0.03936094045639038,0.03936094045639038,0.014701951349906428,,-0.0147019513499064,0.0147019513499064,0.0,,0.0,-0.0,0.6993006993007,,3.3898305084745743,3.3898305084745743,0.146881103515625,0.146881103515625,-0.14120315225484004,0.14120315225484004
1735,43,1.29,1.28,8.865119465317877,15.188626788609078,0.83437,0.83491,81.46853146853147,82.16783216783216,71.82047367095947,75.28167963027954,0.6370769739151001,0.6717415452003479,0.2584269662921348,0.3928571428571428,0.2198339032730825,0.0854037267080745,0.0,0.0119047619047619,0.0326086956521739,0.020703933747412,46.15384615384615,43.35664335664335,76.27118644067797,81.35593220338983,0.7422281901041666,0.8172810872395834,1.244257737281492,0.4481246893973451,-0.010000000000000009,0.010000000000000009,6.323507323291201,-6.323507323291201,0.000540000000000096,0.000540000000000096,0.6993006993006929,0.6993006993006929,3.4612059593200684,3.4612059593200684,0.0346645712852478,0.0346645712852478,0.134430176565008,,-0.134430176565008,0.134430176565008,0.0119047619047619,,-0.011904761904761897,0.011904761904761897,-2.7972027972028,,5.0847457627118615,5.0847457627118615,0.07505289713541674,0.07505289713541674,-0.7961330478841468,0.7961330478841468
1735,44,1.93,1.55,6.5927725504892125,10.92164298594548,0.82903,0.82997,80.24475524475525,81.2937062937063,73.78427982330322,78.72750759124756,0.6416736245155334,0.7134605646133423,0.2359550561797752,0.4942528735632184,0.2423058133854421,0.0159920039980009,0.0,0.0114942528735632,0.0326086956521739,0.0211144427786106,44.05594405594406,50.349650349650354,71.1864406779661,81.35593220338983,0.7228597005208334,0.836181640625,1.314524434664965,0.8368441308804623,-0.3799999999999999,0.3799999999999999,4.328870435456268,-4.328870435456268,0.0009399999999999409,0.0009399999999999409,1.0489510489510394,1.0489510489510394,4.943227767944336,4.943227767944336,0.07178694009780884,0.07178694009780884,0.2582978173834432,,-0.2263138093874412,0.2263138093874412,0.0114942528735632,,-0.011494252873563298,0.011494252873563298,6.293706293706293,,10.169491525423723,10.169491525423723,0.11332194010416663,0.11332194010416663,-0.47768030378450266,0.47768030378450266
1741,42,0.75,0.92,0.7483614651017779,2.558397315979357,0.98143,0.96161,96.68508287292818,95.44198895027624,97.39089608192444,96.43123149871826,0.9818555116653442,0.9792771339416504,0.247191011235955,0.225,0.0504280363830925,0.0726190476190476,0.0112359550561797,0.0125,0.0363830925628678,0.0351190476190476,54.69613259668509,56.353591160220994,76.47058823529412,76.47058823529412,0.5399576822916666,0.6299718221028646,0.4906754409911769,0.7463050415230387,0.17000000000000004,-0.17000000000000004,1.8100358508775791,-1.8100358508775791,-0.01982000000000006,-0.01982000000000006,-1.243093922651937,-1.243093922651937,-0.9596645832061768,-0.9596645832061768,-0.0025783777236938477,-0.0025783777236938477,-0.022191011235954988,,0.0221910112359551,-0.0221910112359551,0.0012640449438203003,,-0.0012640449438202014,0.0012640449438202014,1.6574585635359043,,0.0,0.0,0.09001413981119799,0.09001413981119799,0.2556296005318618,-0.2556296005318618
1741,43,0.96,0.78,3.584599643999927,3.3557824359863804,0.95893,0.96015,96.13259668508287,96.2707182320442,96.7361867427826,96.4373767375946,0.9637977480888368,0.9658302664756776,0.2298850574712643,0.3010752688172043,0.0677339901477832,0.0034562211981566,0.0114942528735632,0.010752688172043,0.0361247947454844,0.0368663594470046,59.11602209944752,58.5635359116022,75.29411764705883,78.78787878787878,0.5334116617838541,0.5064290364583334,0.3671726461745244,0.3115848374061056,-0.17999999999999994,0.17999999999999994,-0.22881720801354666,0.22881720801354666,0.0012199999999999989,0.0012199999999999989,0.1381215469613295,0.1381215469613295,-0.2988100051880025,-0.2988100051880025,0.0020325183868408203,0.0020325183868408203,0.07119021134594,,-0.0642777689496266,0.0642777689496266,-0.0007415647015201997,,0.0007415647015202032,-0.0007415647015202032,-0.552486187845318,,3.493761140819956,3.493761140819956,-0.02698262532552076,-0.02698262532552076,-0.05558780876841879,0.05558780876841879
1741,44,1.36,0.96,1.5908806868232137,2.489542587609507,0.96683,0.96096,96.13259668508287,95.99447513812154,97.3528265953064,96.28909826278688,0.981179416179657,0.981497049331665,0.2588235294117647,0.3218390804597701,0.0387955182072828,0.0242200328407224,0.0,0.0114942528735632,0.0476190476190476,0.0361247947454844,59.66850828729282,58.011049723756905,80.0,78.78787878787878,0.5391845703125,0.500403086344401,0.355839266432009,0.8205144353367513,-0.40000000000000013,0.40000000000000013,0.8986619007862933,-0.8986619007862933,-0.005869999999999931,-0.005869999999999931,-0.1381215469613295,-0.1381215469613295,-1.063728332519517,-1.063728332519517,0.00031763315200805664,0.00031763315200805664,0.06301555104800544,,-0.014575485366560403,0.014575485366560403,0.0114942528735632,,-0.011494252873563204,0.011494252873563204,-1.6574585635359185,,-1.2121212121212182,-1.2121212121212182,-0.038781483968098995,-0.038781483968098995,0.46467516890474225,-0.46467516890474225
1742,42,1.11,0.87,1.767046499270167,0.8700635578728537,0.95798,0.97775,94.9404761904762,96.875,85.93764305114746,94.4603145122528,0.8583613038063049,0.962927520275116,0.4743589743589743,0.4230769230769231,0.0719199499687304,0.0206378986866791,0.0,0.0128205128205128,0.024390243902439,0.0115697310819262,45.23809523809524,50.595238095238095,84.61538461538461,83.06451612903226,0.5762939453125,0.5376205444335938,1.006755222522517,1.3115713590251916,-0.2400000000000001,0.2400000000000001,-0.8969829413973134,0.8969829413973134,0.019769999999999954,0.019769999999999954,1.934523809523796,1.934523809523796,8.522671461105332,8.522671461105332,0.10456621646881104,0.10456621646881104,-0.05128205128205121,,-0.051282051282051294,0.051282051282051294,0.0128205128205128,,-0.012820512820512801,0.012820512820512801,5.357142857142854,,-1.550868486352357,-1.550868486352357,-0.03867340087890625,-0.03867340087890625,0.3048161365026747,-0.3048161365026747
1742,43,0.75,1.1,0.7456754160451315,1.4376711614611684,0.97831,0.95684,97.02380952380952,91.2202380952381,95.22512555122375,88.53251934051514,0.9616938829421996,0.9221935272216796,0.4756097560975609,0.5,0.073170731707317,0.097560975609756,0.0,0.0128205128205128,0.024390243902439,0.0115697310819262,40.47619047619048,47.023809523809526,85.0,82.25806451612902,0.5597585042317709,0.5391667683919271,1.0929205870395189,1.2753532954247198,0.3500000000000001,-0.3500000000000001,0.6919957454160368,-0.6919957454160368,-0.02146999999999999,-0.02146999999999999,-5.803571428571416,-5.803571428571416,-6.692606210708618,-6.692606210708618,-0.03950035572052002,-0.03950035572052002,0.0243902439024391,,0.024390243902439004,-0.024390243902439004,0.0128205128205128,,-0.012820512820512801,0.012820512820512801,6.547619047619044,,-2.741935483870975,-2.741935483870975,-0.02059173583984375,-0.02059173583984375,0.18243270838520087,-0.18243270838520087
1742,44,3.64,1.25,14.927815839041838,1.250015951328033,0.59014,0.97435,46.13095238095238,97.32142857142856,61.86118125915527,94.92683410644533,0.519686222076416,0.9654819965362548,0.5443037974683544,0.4216867469879518,0.1418647730781105,0.0192477225977079,0.0,0.0120481927710843,0.024390243902439,0.0123420511313546,38.095238095238095,46.42857142857143,84.61538461538461,81.15942028985506,0.5810139973958334,0.5078035990397135,1.0861483924871915,1.3887751361030554,-2.39,2.39,-13.677799887713805,13.677799887713805,0.38421000000000005,0.38421000000000005,51.190476190476176,51.190476190476176,33.06565284729005,33.06565284729005,0.44579577445983876,0.44579577445983876,-0.12261705048040267,,-0.12261705048040258,0.12261705048040258,0.0120481927710843,,-0.0120481927710844,0.0120481927710844,8.333333333333336,,-3.45596432552955,-3.45596432552955,-0.07321039835611987,-0.07321039835611987,0.30262674361586384,-0.30262674361586384
1748,42,2.92,3.21,10.668146426006269,3.7916669727653343,0.70856,0.83434,63.34661354581674,71.21513944223106,87.56399154663086,87.14545965194702,0.7585781216621399,0.7798384428024292,0.0470588235294117,0.3048780487804878,0.1610336620197212,0.0967855632313548,0.0,0.0121951219512195,0.0404624277456647,0.0282673057944452,30.2788844621514,35.45816733067729,80.3921568627451,75.0,0.6460367838541666,0.7313435872395834,0.556236232504482,0.9066630761353103,0.29000000000000004,-0.29000000000000004,-6.876479453240934,6.876479453240934,0.12578,0.12578,7.868525896414326,7.868525896414326,-0.4185318946838379,-0.4185318946838379,0.021260321140289307,0.021260321140289307,0.2578192252510761,,-0.06424809878836639,0.06424809878836639,0.0121951219512195,,-0.012195121951219499,0.012195121951219499,5.179282868525892,,-5.392156862745097,-5.392156862745097,0.08530680338541674,0.08530680338541674,0.3504268436308283,-0.3504268436308283
1748,43,3.04,2.82,6.148336291423863,10.420513528317048,0.72837,0.75802,61.85258964143426,65.33864541832669,87.64640092849731,85.52788496017456,0.7664352059364319,0.7972864508628845,0.0581395348837209,0.1785714285714285,0.149952950665412,0.0295210569777043,0.0,0.0119047619047619,0.0404624277456647,0.0285576658409028,30.677290836653388,34.66135458167331,77.45098039215686,78.75,0.7409261067708334,0.7285054524739584,0.36220532498146774,0.9625792291208184,-0.2200000000000002,0.2200000000000002,4.272177236893185,-4.272177236893185,0.029650000000000065,0.029650000000000065,3.486055776892435,3.486055776892435,-2.118515968322754,-2.118515968322754,0.030851244926452637,0.030851244926452637,0.1204318936877076,,-0.12043189368770771,0.12043189368770771,0.0119047619047619,,-0.011904761904761897,0.011904761904761897,3.9840637450199203,,1.2990196078431353,1.2990196078431353,-0.012420654296875,-0.012420654296875,0.6003739041393507,-0.6003739041393507
1748,44,3.43,3.21,9.526993373008738,5.954264886321891,0.72312,0.80339,60.55776892430279,72.41035856573706,88.9097511768341,85.40790677070618,0.7813659906387329,0.7767078280448914,0.0647058823529411,0.1779141104294478,0.1433866031961918,0.0301783751196851,0.0,0.0061349693251533,0.0404624277456647,0.0343274584205113,29.880478087649404,35.0597609561753,78.01418439716312,80.32786885245902,0.6062418619791666,0.75360107421875,0.9804578179485187,1.0134799341208922,-0.2200000000000002,0.2200000000000002,-3.572728486686847,3.572728486686847,0.08027000000000006,0.08027000000000006,11.852589641434264,11.852589641434264,-3.5018444061279297,-3.5018444061279297,-0.004658162593841553,-0.004658162593841553,0.1132082280765067,,-0.11320822807650668,0.11320822807650668,0.0061349693251533,,-0.006134969325153401,0.006134969325153401,5.179282868525899,,2.313684455295899,2.313684455295899,0.14735921223958337,0.14735921223958337,0.033022116172373495,-0.033022116172373495
1752,42,6.83,6.79,44.93698304847159,47.32425005404255,0.20253,0.20246,7.896305125148986,10.518474374255067,77.85177230834961,71.89670205116272,0.2375905066728592,0.2430557161569595,0.1558265582655826,0.1997126436781609,0.2420083537777191,0.1981222683651408,0.002710027100271,0.0028735632183908,0.0351790121419482,0.0350154760238284,22.288438617401667,29.797377830750893,82.35294117647058,81.25,0.6861063639322916,0.8593953450520834,0.9501128538290324,0.6580662910561638,-0.040000000000000036,0.040000000000000036,2.387267005570962,-2.387267005570962,-6.999999999998674e-05,-6.999999999998674e-05,2.622169249106081,2.622169249106081,-5.95507025718689,-5.95507025718689,0.005465209484100314,0.005465209484100314,0.043886085412578324,,-0.043886085412578296,0.043886085412578296,0.00016353611811979968,,-0.0001635361181197975,0.0001635361181197975,7.508939213349226,,-1.1029411764705799,-1.1029411764705799,0.17328898111979174,0.17328898111979174,-0.29204656277286867,0.29204656277286867
1752,43,7.53,7.33,46.74238614092104,46.47831844291982,0.23952,0.21415,10.93563766388558,10.458879618593564,76.42443776130676,74.37524199485779,0.2318686544895172,0.2442702800035476,0.1577503429355281,0.2274618585298197,0.2400845691077736,0.170373053513482,0.0,0.001386962552011,0.0378890392422192,0.0365020766902081,22.050059594755663,27.29439809296782,85.71428571428572,76.27118644067797,0.6740519205729166,0.8551228841145834,0.9637757927601032,0.7050870963500674,-0.20000000000000018,0.20000000000000018,-0.2640676980012202,0.2640676980012202,-0.025370000000000004,-0.025370000000000004,-0.4767580452920157,-0.4767580452920157,-2.0491957664489746,-2.0491957664489746,0.012401625514030401,0.012401625514030401,0.06971151559429162,,-0.06971151559429159,0.06971151559429159,0.001386962552011,,-0.001386962552011102,0.001386962552011102,5.244338498212159,,-9.443099273607757,-9.443099273607757,0.18107096354166674,0.18107096354166674,-0.2586886964100358,0.2586886964100358
1752,44,6.78,5.34,43.07148532376642,52.35256475321634,0.22397,0.17549,10.846245530393324,8.3134684147795,74.02594089508057,69.41621899604797,0.2523729801177978,0.2346308827400207,0.156160458452722,0.1910631741140215,0.2416744535905796,0.2067717379292801,0.0057306590257879,0.0015408320493066,0.0321583802164312,0.0363482071929125,24.19547079856973,29.797377830750893,80.3921568627451,76.27118644067797,0.8078664143880209,0.8609822591145834,0.8579637215468179,0.7015584767147663,-1.4400000000000004,1.4400000000000004,9.281079429449925,-9.281079429449925,-0.048479999999999995,-0.048479999999999995,-2.5327771156138237,-2.5327771156138237,-4.609721899032593,-4.609721899032593,-0.0177420973777771,-0.0177420973777771,0.03490271566129949,,-0.03490271566129949,0.03490271566129949,-0.0041898269764813,,0.004189826976481299,-0.004189826976481299,5.601907032181163,,-4.120970422067131,-4.120970422067131,0.0531158447265625,0.0531158447265625,-0.15640524483205154,0.15640524483205154
1792,42,3.92,4.21,7.392268088941041,10.839518356707492,0.65605,0.65624,53.6875,45.125,93.2636260986328,90.99633693695068,0.6696513891220093,0.6380879282951355,0.4914529914529914,0.4526748971193415,0.0493042311224128,0.010526136788763,0.0042735042735042,0.0041152263374485,0.0287843469661651,0.0289426249022208,40.75,45.25,81.57894736842105,71.66666666666667,0.6316324869791666,0.5956013997395834,1.2206086480773544,1.1153619830184125,0.29000000000000004,-0.29000000000000004,3.447250267766451,-3.447250267766451,0.00019000000000002348,0.00019000000000002348,-8.5625,-8.5625,-2.2672891616821147,-2.2672891616821147,-0.03156346082687378,-0.03156346082687378,-0.03877809433364987,,-0.0387780943336498,0.0387780943336498,-0.00015827793605570004,,0.00015827793605570004,-0.00015827793605570004,4.5,,-9.912280701754383,-9.912280701754383,-0.03603108723958326,-0.03603108723958326,-0.10524666505894187,0.10524666505894187
1792,43,4.59,4.03,6.0270341550292015,7.382374316852386,0.71982,0.75499,35.9375,47.625,91.310852766037,91.1805510520935,0.6885891556739807,0.7005314826965332,0.3516949152542373,0.3963963963963964,0.0904538450763412,0.0457523639341821,0.0,0.0045045045045045,0.0330578512396694,0.0285533467351649,39.0,44.0,77.6470588235294,68.33333333333334,0.5934015909830729,0.6318868001302084,1.253385370367079,1.1583286059821125,-0.5599999999999996,0.5599999999999996,1.3553401618231842,-1.3553401618231842,0.035170000000000035,0.035170000000000035,11.6875,11.6875,-0.13030171394349566,-0.13030171394349566,0.01194232702255249,0.01194232702255249,0.044701481142159105,,-0.044701481142159105,0.044701481142159105,0.0045045045045045,,-0.0045045045045045,0.0045045045045045,5.0,,-9.313725490196063,-9.313725490196063,0.03848520914713549,0.03848520914713549,-0.09505676438496646,0.09505676438496646
1792,44,5.1,2.49,7.411817594403751,18.66479076691764,0.66138,0.60538,33.5,53.5,91.82093143463136,93.59286427497864,0.6622061729431152,0.6655481457710266,0.3879310344827586,0.4369747899159664,0.0542177258478199,0.0051739704146121,0.0,0.0042016806722689,0.0330578512396694,0.0288561705674005,40.5,44.75,82.6086956521739,70.58823529411765,0.6216786702473959,0.5190340677897135,1.2962137099661952,1.2820955047766396,-2.6099999999999994,2.6099999999999994,11.25297317251389,-11.25297317251389,-0.05599999999999994,-0.05599999999999994,20.0,20.0,1.7719328403472758,1.7719328403472758,0.003341972827911377,0.003341972827911377,0.04904375543320777,,-0.0490437554332078,0.0490437554332078,0.0042016806722689,,-0.004201680672268903,0.004201680672268903,4.25,,-12.020460358056255,-12.020460358056255,-0.10264460245768237,-0.10264460245768237,-0.014118205189555644,0.014118205189555644
1799,42,0.97,2.1,0.972523281678801,4.958927135497655,0.97798,0.89202,95.03968253968254,83.73015873015873,93.479323387146,89.42378163337708,0.9436577558517456,0.9166913628578186,0.4047619047619047,0.3931623931623931,0.020434945631796,0.0320344572313076,0.0079365079365079,0.0085470085470085,0.023559555055618,0.0229490544451174,36.11111111111111,38.095238095238095,84.61538461538461,82.25806451612902,0.5604278246561686,0.5460154215494791,1.1503813432472156,1.1794967712807405,1.1300000000000001,-1.1300000000000001,3.986403853818854,-3.986403853818854,-0.08595999999999993,-0.08595999999999993,-11.30952380952381,-11.30952380952381,-4.055541753768921,-4.055541753768921,-0.026966392993927002,-0.026966392993927002,-0.011599511599511614,,0.0115995115995116,-0.0115995115995116,0.0006105006105005997,,-0.0006105006105005979,0.0006105006105005979,1.9841269841269877,,-2.3573200992555883,-2.3573200992555883,-0.014412403106689453,-0.014412403106689453,0.02911542803352485,-0.02911542803352485
1799,43,1.76,1.78,1.7572960554001782,6.023411420977878,0.95746,0.90222,92.1626984126984,86.60714285714286,91.2180244922638,89.66225385665894,0.9298543334007264,0.9044939875602722,0.3257575757575757,0.3385826771653543,0.099439274636125,0.0866141732283464,0.0075757575757575,0.0078740157480314,0.0239203054163684,0.0236220472440944,35.714285714285715,40.47619047619048,76.27118644067797,80.3921568627451,0.5849863688151041,0.5716559092203776,1.0884267579140565,1.1538813695396044,0.020000000000000018,-0.020000000000000018,4.2661153655777,-4.2661153655777,-0.055239999999999956,-0.055239999999999956,-5.555555555555543,-5.555555555555543,-1.5557706356048584,-1.5557706356048584,-0.025360345840454213,-0.025360345840454213,0.012825101407778594,,-0.012825101407778594,0.012825101407778594,0.0002982581722739009,,-0.0002982581722739998,0.0002982581722739998,4.761904761904766,,4.120970422067131,4.120970422067131,-0.013330459594726562,-0.013330459594726562,0.06545461162554789,-0.06545461162554789
1799,44,1.78,2.0,1.778843675077744,4.947734098014271,0.94261,0.89209,88.98809523809524,82.8373015873016,92.16737747192384,90.7993495464325,0.932291567325592,0.9174625873565674,0.3059701492537313,0.375,0.1192267011399694,0.0501968503937008,0.0074626865671641,0.0083333333333333,0.0240333764249618,0.0231627296587926,36.507936507936506,41.66666666666667,76.27118644067797,81.57894736842105,0.5836493174235026,0.5838546752929688,1.136822969045246,1.1856428356746083,0.21999999999999997,-0.21999999999999997,3.168890422936527,-3.168890422936527,-0.0505199999999999,-0.0505199999999999,-6.150793650793645,-6.150793650793645,-1.3680279254913472,-1.3680279254913472,-0.014828979969024658,-0.014828979969024658,0.06902985074626872,,-0.0690298507462686,0.0690298507462686,0.0008706467661692002,,-0.0008706467661692002,0.0008706467661692002,5.158730158730165,,5.3077609277430895,5.3077609277430895,0.00020535786946618284,0.00020535786946618284,0.04881986662936222,-0.04881986662936222
1813,42,2.8,2.65,4.144917248659885,9.141317069574074,0.89793,0.857,80.83511777301928,74.67880085653105,90.0581955909729,88.79746198654175,0.8874625563621521,0.8627809882164001,0.3392070484581498,0.4326530612244898,0.1710810173854716,0.0776350046191315,0.0044052863436123,0.0040816326530612,0.0079403926687333,0.0082640463592844,41.32762312633833,43.0406852248394,83.33333333333334,82.35294117647058,0.5355237325032552,0.822998046875,1.32884876503596,0.16164561658981483,-0.1499999999999999,0.1499999999999999,4.996399820914188,-4.996399820914188,-0.04093000000000002,-0.04093000000000002,-6.1563169164882225,-6.1563169164882225,-1.2607336044311523,-1.2607336044311523,-0.024681568145751953,-0.024681568145751953,0.09344601276634001,,-0.0934460127663401,0.0934460127663401,-0.00032365369055109994,,0.0003236536905510991,-0.0003236536905510991,1.7130620985010694,,-0.9803921568627629,-0.9803921568627629,0.28747431437174475,0.28747431437174475,-1.1672031484461451,1.1672031484461451
1813,43,2.87,2.26,6.731754880990772,10.65819620380283,0.85703,0.81287,76.55246252676659,73.12633832976445,91.31371974945068,87.17472553253174,0.8546435236930847,0.8695264458656311,0.4065040650406504,0.4144144144144144,0.103784000802971,0.095873651429207,0.0040650406504065,0.0045045045045045,0.0082806383619391,0.0078411745078411,39.61456102783726,41.54175588865097,81.81818181818181,84.68468468468468,0.6151905059814453,0.8255615234375,1.1032138421902116,0.0878363547725346,-0.6100000000000003,0.6100000000000003,3.9264413228120585,-3.9264413228120585,-0.04415999999999998,-0.04415999999999998,-3.4261241970021388,-3.4261241970021388,-4.138994216918945,-4.138994216918945,0.014882922172546387,0.014882922172546387,0.007910349373764003,,-0.007910349373764003,0.007910349373764003,0.00043946385409799997,,-0.00043946385409799997,0.00043946385409799997,1.9271948608137066,,2.86650286650287,2.86650286650287,0.2103710174560547,0.2103710174560547,-1.0153774874176769,1.0153774874176769
1813,44,2.48,2.9,6.969103839744194,8.723744932392082,0.85186,0.83409,79.06852248394004,74.94646680942185,90.23607969284058,88.43634724617004,0.8586369752883911,0.8572674989700317,0.4349593495934959,0.3873517786561264,0.0753287162501255,0.1229362871874949,0.008130081300813,0.0039525691699604,0.0042155977115326,0.0083931098423852,40.04282655246253,45.39614561027837,83.63636363636364,82.35294117647058,0.6233110427856445,0.8321940104166666,1.1165098812517227,0.1445924783868815,0.41999999999999993,-0.41999999999999993,1.754641092647888,-1.754641092647888,-0.017769999999999953,-0.017769999999999953,-4.122055674518194,-4.122055674518194,-1.7997324466705322,-1.7997324466705322,-0.001369476318359375,-0.001369476318359375,-0.0476075709373695,,0.047607570937369406,-0.047607570937369406,-0.0041775121308526,,0.004177512130852601,-0.004177512130852601,5.353319057815838,,-1.2834224598930604,-1.2834224598930604,0.2088829676310221,0.2088829676310221,-0.9719174028648412,0.9719174028648412
1830,42,1.37,1.07,1.3668448448544763,1.069279696679401,0.98501,0.98927,90.00576036866359,92.02188940092164,96.61014676094057,95.61371207237244,0.9834312200546264,0.9787839651107788,0.43202416918429,0.4553846153846154,0.0818219846618638,0.0584615384615384,0.0,0.003076923076923,0.0092307692307692,0.0061538461538461,47.11981566820276,47.465437788018434,86.72566371681415,84.21052631578948,0.5676225026448568,0.5841957728068033,0.7951500128063792,0.9728806311499323,-0.30000000000000004,0.30000000000000004,-0.2975651481750754,0.2975651481750754,0.0042599999999999305,0.0042599999999999305,2.01612903225805,2.01612903225805,-0.9964346885681294,-0.9964346885681294,-0.004647254943847545,-0.004647254943847545,0.023360446200325402,,-0.023360446200325402,0.023360446200325402,0.003076923076923,,-0.0030769230769231003,0.0030769230769231003,0.3456221198156726,,-2.515137401024674,-2.515137401024674,0.01657327016194654,0.01657327016194654,0.17773061834355308,-0.17773061834355308
