method,prediction_id,backbone_id,replicate_seed,sequence_id,max_train_identity_pct,novelty_pct,parent_train_matches_excluded,max_train_identity_excl_parent_pct,novelty_excl_parent_pct
base,3197_s43,3197,43,MERGED50_97cb7b15febeb2a5,34.319526627218934,65.68047337278107,1,17.28395061728395,82.71604938271605
base,3199_s43,3199,43,MERGED50_97dc8721613c2b73,43.51851851851852,56.48148148148148,1,17.391304347826086,82.6086956521739
base,3217_s43,3217,43,MERGED50_991d320f2a013e40,48.1651376146789,51.8348623853211,1,17.20430107526882,82.79569892473118
base,3225_s43,3225,43,MERGED50_998bb445f3f832c5,43.87755102040816,56.12244897959184,1,23.52941176470588,76.47058823529412
base,3236_s43,3236,43,MERGED50_99e8793681c95da7,35.2112676056338,64.7887323943662,1,35.2112676056338,64.7887323943662
base,3241_s43,3241,43,MERGED50_9a6d86d4a6b18c65,48.669201520912544,51.330798479087456,1,15.254237288135593,84.7457627118644
base,3248_s43,3248,43,MERGED50_9a8b8d185d4bd22e,44.0,56.0,1,17.647058823529413,82.35294117647058
base,3252_s43,3252,43,MERGED50_9aa2b233a097c88b,34.98098859315589,65.0190114068441,1,15.841584158415841,84.15841584158416
base,3256_s43,3256,43,MERGED50_9ab99c917ac7df76,47.01086956521739,52.98913043478261,1,16.94915254237288,83.05084745762713
base,3257_s43,3257,43,MERGED50_9abd9e349a65eaa1,42.600896860986545,57.399103139013455,1,17.56756756756757,82.43243243243244
base,3268_s43,3268,43,MERGED50_9b5fcc70f997c7eb,49.8134328358209,50.1865671641791,1,16.091954022988507,83.9080459770115
base,3269_s43,3269,43,MERGED50_9b7b4d6e047a5ec0,36.89320388349515,63.10679611650485,1,26.923076923076923,73.07692307692308
base,3272_s43,3272,43,MERGED50_9b8f00624edaac0d,54.166666666666664,45.833333333333336,1,16.417910447761194,83.58208955223881
base,3274_s43,3274,43,MERGED50_9b98dddab58fa657,18.181818181818183,81.81818181818181,0,18.181818181818183,81.81818181818181
base,3275_s43,3275,43,MERGED50_9bb2b32cfe362dbd,33.33333333333333,66.66666666666667,1,15.584415584415584,84.41558441558442
base,3305_s43,3305,43,MERGED50_9d334cd69d11cc08,49.48717948717949,50.51282051282051,1,15.2,84.8
base,3306_s43,3306,43,MERGED50_9d4cad0bf4f4eabb,16.0,84.0,0,16.0,84.0
base,3321_s43,3321,43,MERGED50_9df10ef1bbe6e50a,41.228070175438596,58.771929824561404,1,17.543859649122805,82.45614035087719
base,3354_s43,3354,43,MERGED50_a0217cea3a619c31,39.71119133574007,60.28880866425993,1,16.94915254237288,83.05084745762713
base,3361_s43,3361,43,MERGED50_a09fa1c40dba6a05,42.62948207171315,57.37051792828685,1,18.96551724137931,81.0344827586207
base,3410_s43,3410,43,MERGED50_a2d5559200c22c7a,14.516129032258066,85.48387096774194,0,14.516129032258066,85.48387096774194
base,3423_s43,3423,43,MERGED50_a36ed354195d99f9,35.16699410609037,64.83300589390963,1,18.055555555555554,81.94444444444444
base,3427_s43,3427,43,MERGED50_a38dcaacea403954,39.87730061349693,60.12269938650307,1,39.87730061349693,60.12269938650307
base,3429_s43,3429,43,MERGED50_a39b3ac9186d9697,42.98642533936652,57.01357466063348,1,23.076923076923077,76.92307692307692
base,3436_s43,3436,43,MERGED50_a42681c8ab1c5abd,40.95744680851064,59.04255319148936,1,21.301775147928996,78.69822485207101
base,3509_s43,3509,43,MERGED50_a84d6eb4536c54e4,37.301587301587304,62.698412698412696,1,20.634920634920633,79.36507936507937
base,3510_s43,3510,43,MERGED50_a84f97de017ca7ec,52.737226277372265,47.262773722627735,1,26.47058823529412,73.52941176470588
base,3532_s43,3532,43,MERGED50_a9ed355f00ad370a,74.07407407407408,25.925925925925924,1,74.07407407407408,25.925925925925924
base,3542_s43,3542,43,MERGED50_aa3463f5ddc1b812,32.05128205128205,67.94871794871796,1,19.230769230769234,80.76923076923077
base,3564_s43,3564,43,MERGED50_ab2b415c51b1e502,41.35021097046413,58.64978902953587,1,15.714285714285714,84.28571428571429
base,3567_s43,3567,43,MERGED50_ab425ac822b5007b,45.13888888888889,54.86111111111111,1,17.894736842105264,82.10526315789474
base,3581_s43,3581,43,MERGED50_ac0e0751641ba8c5,17.006802721088434,82.99319727891157,1,16.483516483516482,83.51648351648352
base,3585_s43,3585,43,MERGED50_ac619d734e1fed35,47.05882352941176,52.94117647058824,1,47.05882352941176,52.94117647058824
base,3586_s43,3586,43,MERGED50_ac69c745c89ad948,45.14435695538058,54.85564304461942,1,24.390243902439025,75.60975609756098
base,3629_s43,3629,43,MERGED50_ae7a8231780df578,39.23076923076923,60.76923076923077,1,23.333333333333332,76.66666666666667
base,3649_s43,3649,43,MERGED50_afa7cfce20caf18e,44.70588235294118,55.29411764705882,1,20.689655172413794,79.3103448275862
base,3669_s43,3669,43,MERGED50_b0921b39d04065fe,14.893617021276595,85.1063829787234,0,14.893617021276595,85.1063829787234
base,3672_s43,3672,43,MERGED50_b0acaec12cf54da1,35.833333333333336,64.16666666666666,1,16.666666666666664,83.33333333333334
base,3677_s43,3677,43,MERGED50_b11026cfc39511b7,49.03846153846153,50.96153846153847,1,15.254237288135593,84.7457627118644
base,3680_s43,3680,43,MERGED50_b158ae789a92cb66,35.84905660377358,64.15094339622641,1,35.84905660377358,64.15094339622641
base,3683_s43,3683,43,MERGED50_b17f8de8e8177506,15.789473684210526,84.21052631578948,0,15.789473684210526,84.21052631578948
base,3684_s43,3684,43,MERGED50_b19bfa8594c86411,45.16129032258064,54.83870967741936,1,45.16129032258064,54.83870967741936
base,3694_s43,3694,43,MERGED50_b25490b4a76d74a5,48.61878453038674,51.38121546961326,1,18.181818181818183,81.81818181818181
base,3702_s43,3702,43,MERGED50_b2b8613a7d28b25a,46.070460704607044,53.929539295392956,1,15.384615384615385,84.61538461538461
base,3718_s43,3718,43,MERGED50_b40efb3f02a47298,27.058823529411764,72.94117647058823,1,22.35294117647059,77.6470588235294
base,3722_s43,3722,43,MERGED50_b42142937144f0e9,47.239263803680984,52.760736196319016,1,22.535211267605636,77.46478873239437
base,3728_s43,3728,43,MERGED50_b45c254a83e9819b,37.396121883656505,62.603878116343495,1,15.151515151515152,84.84848484848484
base,3748_s43,3748,43,MERGED50_b58172d9edd3ab32,49.03846153846153,50.96153846153847,1,15.384615384615385,84.61538461538461
base,3752_s43,3752,43,MERGED50_b59c30f551ed6b1f,47.07520891364902,52.92479108635098,1,15.454545454545453,84.54545454545455
base,3762_s43,3762,43,MERGED50_b6320c1cb01534e4,53.84615384615385,46.15384615384615,1,53.84615384615385,46.15384615384615
base,3771_s43,3771,43,MERGED50_b69c514bad0a6438,44.24778761061947,55.75221238938053,1,14.942528735632186,85.05747126436782
base,3774_s43,3774,43,MERGED50_b6d00e21099ae542,46.875,53.125,1,18.96551724137931,81.0344827586207
base,3776_s43,3776,43,MERGED50_b6faaa8e81b33b62,17.073170731707318,82.92682926829268,0,17.073170731707318,82.92682926829268
base,3783_s43,3783,43,MERGED50_b7a6b6c91b9cd7ea,38.28382838283829,61.71617161716171,1,20.27027027027027,79.72972972972973
base,3816_s43,3816,43,MERGED50_b957d14dcf1bbe9a,54.601226993865026,45.398773006134974,1,54.601226993865026,45.398773006134974
base,3818_s43,3818,43,MERGED50_b967112def0d9512,34.234234234234236,65.76576576576576,1,22.058823529411764,77.94117647058823
base,3831_s43,3831,43,MERGED50_b9d681926a4b600e,19.35483870967742,80.64516129032258,0,19.35483870967742,80.64516129032258
base,3838_s43,3838,43,MERGED50_ba291c9173c50b04,37.37864077669903,62.62135922330097,1,14.102564102564102,85.8974358974359
base,3840_s43,3840,43,MERGED50_ba443842d54492a7,41.935483870967744,58.064516129032256,1,16.666666666666664,83.33333333333334
base,3852_s43,3852,43,MERGED50_bb10fbaaf2dc3390,15.0,85.0,0,15.0,85.0
base,3853_s43,3853,43,MERGED50_bb204324245ac57d,42.35294117647059,57.64705882352941,1,15.294117647058824,84.70588235294117
base,3855_s43,3855,43,MERGED50_bb3455cbaad33f86,40.77669902912621,59.22330097087379,1,21.21212121212121,78.78787878787878
base,3859_s43,3859,43,MERGED50_bb5eda403322a160,36.17021276595745,63.82978723404255,1,36.17021276595745,63.82978723404255
base,3872_s43,3872,43,MERGED50_bc17887e887e8809,25.294117647058822,74.70588235294117,1,25.294117647058822,74.70588235294117
base,3879_s43,3879,43,MERGED50_bc5d8b8a3e7fc15d,37.280701754385966,62.719298245614034,1,17.91044776119403,82.08955223880596
base,3895_s43,3895,43,MERGED50_bd037da1c83d4495,58.08580858085809,41.91419141914191,1,18.181818181818183,81.81818181818181
base,3904_s43,3904,43,MERGED50_bd5d3346b3f492d1,44.5945945945946,55.4054054054054,1,18.91891891891892,81.08108108108108
base,3913_s43,3913,43,MERGED50_bdfb0561a2f0e94d,17.741935483870968,82.25806451612902,0,17.741935483870968,82.25806451612902
base,3923_s43,3923,43,MERGED50_be9dd7740e7d701e,48.421052631578945,51.578947368421055,1,23.728813559322035,76.27118644067797
base,3926_s43,3926,43,MERGED50_beb97b9d7100d060,14.814814814814813,85.18518518518519,0,14.814814814814813,85.18518518518519
base,3937_s43,3937,43,MERGED50_bf4d181218869bd3,40.52287581699346,59.47712418300654,1,40.38461538461539,59.61538461538461
base,3948_s43,3948,43,MERGED50_c004f25ea592d5dc,33.33333333333333,66.66666666666667,1,27.11864406779661,72.88135593220339
base,3950_s43,3950,43,MERGED50_c023f2020521997b,36.069651741293534,63.930348258706466,1,18.29268292682927,81.70731707317073
base,3974_s43,3974,43,MERGED50_c14b578a40b8c8b1,37.3134328358209,62.6865671641791,1,37.3134328358209,62.6865671641791
base,3980_s43,3980,43,MERGED50_c1bf1e334817e0f2,15.294117647058824,84.70588235294117,0,15.294117647058824,84.70588235294117
base,3981_s43,3981,43,MERGED50_c1c730c120397711,48.60050890585242,51.39949109414758,1,32.69230769230769,67.3076923076923
base,3983_s43,3983,43,MERGED50_c1d88cac251c841c,48.30508474576271,51.69491525423729,1,17.24137931034483,82.75862068965517
base,4001_s43,4001,43,MERGED50_c3715085cbdba5f4,46.06741573033708,53.93258426966292,1,17.699115044247787,82.30088495575221
base,4016_s43,4016,43,MERGED50_c4074a4ba6f23c3b,29.447852760736197,70.5521472392638,0,29.447852760736197,70.5521472392638
base,4019_s43,4019,43,MERGED50_c430d42301ff2bd9,21.568627450980394,78.43137254901961,1,21.568627450980394,78.43137254901961
base,4024_s43,4024,43,MERGED50_c47a49ed1eedac36,41.48936170212766,58.51063829787234,1,18.085106382978726,81.91489361702128
base,4032_s43,4032,43,MERGED50_c4bda75420b8a03b,37.5,62.5,1,18.75,81.25
base,4039_s43,4039,43,MERGED50_c51ac5431905f7ee,38.793103448275865,61.206896551724135,1,21.176470588235293,78.82352941176471
base,4061_s43,4061,43,MERGED50_c6a44b119bef1302,37.634408602150536,62.365591397849464,0,37.634408602150536,62.365591397849464
base,4071_s43,4071,43,MERGED50_c74a4126117a32ad,45.99303135888502,54.00696864111498,1,15.384615384615385,84.61538461538461
base,4073_s43,4073,43,MERGED50_c75525dbde37c28c,38.18681318681318,61.81318681318682,1,15.492957746478872,84.50704225352112
base,4074_s43,4074,43,MERGED50_c75ab1a5c9ad6c6f,24.890829694323145,75.10917030567686,1,24.890829694323145,75.10917030567686
base,4078_s43,4078,43,MERGED50_c79ff93d590f9bda,18.75,81.25,1,18.75,81.25
base,4081_s43,4081,43,MERGED50_c7c021d8ab4041ec,23.52941176470588,76.47058823529412,1,23.52941176470588,76.47058823529412
base,4084_s43,4084,43,MERGED50_c7f03ab966fff9af,23.52941176470588,76.47058823529412,1,17.24137931034483,82.75862068965517
base,4096_s43,4096,43,MERGED50_c84242fb3de977b7,28.05755395683453,71.94244604316548,1,28.05755395683453,71.94244604316548
base,4121_s43,4121,43,MERGED50_c9f6c384862b1fe4,39.46188340807175,60.53811659192825,1,23.52941176470588,76.47058823529412
base,4167_s43,4167,43,MERGED50_cce784180d050396,16.27906976744186,83.72093023255815,1,16.27906976744186,83.72093023255815
base,4174_s43,4174,43,MERGED50_cd0a1fdd85de8ab1,45.370370370370374,54.629629629629626,1,16.129032258064516,83.87096774193549
base,4188_s43,4188,43,MERGED50_cddc29167df62ef9,17.1875,82.8125,1,17.1875,82.8125
base,4189_s43,4189,43,MERGED50_cdeb5e55f9b42a2d,46.359223300970875,53.640776699029125,1,21.153846153846153,78.84615384615384
base,4191_s43,4191,43,MERGED50_cdfbd57f3bb21d20,32.432432432432435,67.56756756756756,1,16.666666666666664,83.33333333333334
base,4198_s43,4198,43,MERGED50_ce9430b3548fb97f,19.35483870967742,80.64516129032258,0,19.35483870967742,80.64516129032258
base,4208_s43,4208,43,MERGED50_ceee00040657071c,34.75935828877005,65.24064171122996,1,14.754098360655737,85.24590163934427
base,4231_s43,4231,43,MERGED50_d05dd345e17ccbad,54.04040404040404,45.95959595959596,1,19.018404907975462,80.98159509202453
base,4248_s43,4248,43,MERGED50_d1669aedc2240498,38.67595818815331,61.32404181184669,1,17.92452830188679,82.0754716981132
base,4277_s43,4277,43,MERGED50_d33811d5beca09c4,22.5,77.5,1,22.5,77.5
base,4307_s43,4307,43,MERGED50_d46d768da670065d,65.38461538461539,34.61538461538461,1,65.38461538461539,34.61538461538461
base,4338_s43,4338,43,MERGED50_d63aedec8517f781,54.80225988700565,45.19774011299435,1,17.91044776119403,82.08955223880596
base,4339_s43,4339,43,MERGED50_d646f7b19527e834,39.33333333333333,60.66666666666667,1,19.11764705882353,80.88235294117646
base,4366_s43,4366,43,MERGED50_d79dcc8b60502ff1,39.69631236442516,60.30368763557484,1,23.684210526315788,76.31578947368422
base,4430_s43,4430,43,MERGED50_dbd87a83d6fc84aa,21.50537634408602,78.49462365591398,1,19.402985074626866,80.59701492537313
base,4444_s43,4444,43,MERGED50_dcf2317213ccfe3c,43.31395348837209,56.68604651162791,1,13.924050632911392,86.07594936708861
base,4450_s43,4450,43,MERGED50_dd2e6125e1a265fe,37.34939759036144,62.65060240963856,1,16.867469879518072,83.13253012048193
base,4460_s43,4460,43,MERGED50_dd88294982766a63,56.82819383259912,43.17180616740088,1,18.88888888888889,81.11111111111111
base,4473_s43,4473,43,MERGED50_de3037fc7a3630e5,21.73913043478261,78.26086956521739,1,19.565217391304348,80.43478260869566
base,4477_s43,4477,43,MERGED50_de83bc5e0f478a3f,19.021739130434785,80.97826086956522,1,18.96551724137931,81.0344827586207
base,4482_s43,4482,43,MERGED50_debafa50f2edd0c3,50.83333333333333,49.16666666666667,1,19.270833333333336,80.72916666666666
base,4494_s43,4494,43,MERGED50_df902d078f750801,71.42857142857143,28.57142857142857,1,71.42857142857143,28.57142857142857
base,4504_s43,4504,43,MERGED50_e0b9c4be3893b47f,46.06741573033708,53.93258426966292,1,16.39344262295082,83.60655737704919
base,4519_s43,4519,43,MERGED50_e212773ad22e28b2,51.28205128205128,48.71794871794872,1,22.82608695652174,77.17391304347827
base,4520_s43,4520,43,MERGED50_e231cb7424a6a4cc,26.455026455026452,73.54497354497354,1,17.647058823529413,82.35294117647058
base,4529_s43,4529,43,MERGED50_e2efec855aee89e2,33.57142857142857,66.42857142857143,1,17.307692307692307,82.6923076923077
base,4550_s43,4550,43,MERGED50_e42151b516d32088,31.70731707317073,68.29268292682927,1,31.70731707317073,68.29268292682927
base,4555_s43,4555,43,MERGED50_e475439234c7647e,51.633986928104584,48.366013071895416,1,22.727272727272727,77.27272727272728
base,4576_s43,4576,43,MERGED50_e5ff27e33cc22509,26.923076923076923,73.07692307692308,1,19.230769230769234,80.76923076923077
base,4599_s43,4599,43,MERGED50_e77ba9164be0680a,45.57522123893805,54.42477876106195,1,19.19191919191919,80.8080808080808
base,4641_s43,4641,43,MERGED50_e9c1dfc7c71e4fbc,48.529411764705884,51.470588235294116,1,48.529411764705884,51.470588235294116
base,4650_s43,4650,43,MERGED50_ea9029ad82f47cd2,16.666666666666664,83.33333333333334,0,16.666666666666664,83.33333333333334
base,4685_s43,4685,43,MERGED50_ec88cbd03a7591af,47.24857685009488,52.75142314990512,1,19.631901840490798,80.3680981595092
base,4703_s43,4703,43,MERGED50_ed73874f8aff14ec,42.00426439232409,57.99573560767591,1,25.766871165644172,74.23312883435582
base,4705_s43,4705,43,MERGED50_ed83b9c72b29bec9,43.38747099767982,56.61252900232018,1,17.791411042944784,82.20858895705521
base,4706_s43,4706,43,MERGED50_ed883dba8938761b,43.155893536121674,56.844106463878326,1,20.54794520547945,79.45205479452055
base,4714_s43,4714,43,MERGED50_eddd8b84fbb094df,52.94117647058824,47.05882352941176,1,52.94117647058824,47.05882352941176
base,4722_s43,4722,43,MERGED50_ee9ac1679f924fe0,15.714285714285714,84.28571428571429,0,15.714285714285714,84.28571428571429
base,4727_s43,4727,43,MERGED50_eeab14de56108434,43.005181347150256,56.994818652849744,1,24.390243902439025,75.60975609756098
base,4728_s43,4728,43,MERGED50_eebe608c1dc4845c,45.182724252491695,54.817275747508305,1,21.808510638297875,78.19148936170212
base,4751_s43,4751,43,MERGED50_f038619a0231ba7e,40.78947368421053,59.21052631578947,1,18.421052631578945,81.57894736842105
base,4763_s43,4763,43,MERGED50_f13c72cd8d45ebe7,34.523809523809526,65.47619047619048,1,26.923076923076923,73.07692307692308
base,4795_s43,4795,43,MERGED50_f2cc0874cbb65938,29.629629629629626,70.37037037037038,1,29.629629629629626,70.37037037037038
base,4812_s43,4812,43,MERGED50_f43a6e20b5945044,41.84100418410041,58.15899581589959,1,15.384615384615385,84.61538461538461
base,4824_s43,4824,43,MERGED50_f4ee08c1c2850382,18.012422360248447,81.98757763975155,0,18.012422360248447,81.98757763975155
base,4826_s43,4826,43,MERGED50_f4fc13f6a35cece9,43.19371727748691,56.80628272251309,1,17.159763313609467,82.84023668639054
base,4828_s43,4828,43,MERGED50_f50b9fbf99080303,21.31979695431472,78.68020304568527,1,17.985611510791365,82.01438848920864
base,4844_s43,4844,43,MERGED50_f5fc15383ffa145c,27.102803738317753,72.89719626168224,1,18.69158878504673,81.30841121495327
base,4852_s43,4852,43,MERGED50_f66fbf9aead0a729,43.855421686746986,56.144578313253014,1,13.513513513513514,86.48648648648648
base,4868_s43,4868,43,MERGED50_f77547d110548b22,46.103896103896105,53.896103896103895,1,14.285714285714285,85.71428571428572
base,4878_s43,4878,43,MERGED50_f80b1bfa68a5055b,39.03508771929825,60.96491228070175,1,16.94915254237288,83.05084745762713
base,4882_s43,4882,43,MERGED50_f85af1cfd77fe329,25.0,75.0,0,25.0,75.0
base,4890_s43,4890,43,MERGED50_f8f2c16d148835db,23.300970873786408,76.69902912621359,1,22.330097087378643,77.66990291262135
base,4894_s43,4894,43,MERGED50_f9b2afb323193f2d,16.94915254237288,83.05084745762713,0,16.94915254237288,83.05084745762713
base,4906_s43,4906,43,MERGED50_faa39422296b7aca,51.173708920187785,48.826291079812215,1,17.56756756756757,82.43243243243244
base,4928_s43,4928,43,MERGED50_fc3b933e66dbd079,28.83116883116883,71.16883116883116,1,17.91044776119403,82.08955223880596
base,4935_s43,4935,43,MERGED50_fc6832bf8f311645,40.78947368421053,59.21052631578947,1,17.647058823529413,82.35294117647058
base,4974_s43,4974,43,MERGED50_fec23b05266c6445,41.31736526946108,58.68263473053892,1,29.577464788732392,70.42253521126761
base,4997_s43,4997,43,MERGED50_ffe58f76fbf1c3d1,35.13513513513514,64.86486486486487,0,35.13513513513514,64.86486486486487
base,4999_s43,4999,43,MERGED50_fff98652c2cd13ef,38.028169014084504,61.971830985915496,1,15.068493150684931,84.93150684931507
base,5003_s43,5003,43,MERGED50_00120ac4459afbdb,23.333333333333332,76.66666666666667,0,23.333333333333332,76.66666666666667
base,5008_s43,5008,43,MERGED50_0032c81cd7cab7ac,18.633540372670808,81.36645962732919,0,18.633540372670808,81.36645962732919
base,5025_s43,5025,43,MERGED50_00dde5a176ea8d7f,30.88235294117647,69.11764705882354,0,30.88235294117647,69.11764705882354
base,5037_s43,5037,43,MERGED50_017b6f29c6d8b633,15.714285714285714,84.28571428571429,0,15.714285714285714,84.28571428571429
base,5040_s43,5040,43,MERGED50_01942ab7f57ed721,28.767123287671232,71.23287671232876,0,28.767123287671232,71.23287671232876
base,5051_s43,5051,43,MERGED50_0230fd9b3fc7499a,20.689655172413794,79.3103448275862,0,20.689655172413794,79.3103448275862
base,5055_s43,5055,43,MERGED50_026479af6aa24b0c,16.923076923076923,83.07692307692308,0,16.923076923076923,83.07692307692308
base,5065_s43,5065,43,MERGED50_02feb0913a030592,15.853658536585366,84.14634146341463,0,15.853658536585366,84.14634146341463
base,5070_s43,5070,43,MERGED50_032dbc2eb5018b1c,18.64406779661017,81.35593220338983,0,18.64406779661017,81.35593220338983
base,5076_s43,5076,43,MERGED50_036399fc2c0cccb7,16.666666666666664,83.33333333333334,0,16.666666666666664,83.33333333333334
base,5080_s43,5080,43,MERGED50_03796420107aef19,40.86021505376344,59.13978494623656,0,40.86021505376344,59.13978494623656
base,5088_s43,5088,43,MERGED50_03c0a40f99dc781c,14.0625,85.9375,0,14.0625,85.9375
base,5089_s43,5089,43,MERGED50_03c2e6c187473265,17.59259259259259,82.4074074074074,0,17.59259259259259,82.4074074074074
base,5095_s43,5095,43,MERGED50_03db67f5ccc79c0e,13.008130081300814,86.99186991869918,0,13.008130081300814,86.99186991869918
base,5123_s43,5123,43,MERGED50_05a26bba040196ba,14.583333333333334,85.41666666666667,0,14.583333333333334,85.41666666666667
base,5131_s43,5131,43,MERGED50_05e88b6f0885c311,48.275862068965516,51.724137931034484,0,48.275862068965516,51.724137931034484
base,5138_s43,5138,43,MERGED50_0617e4c0228d6fb6,15.384615384615385,84.61538461538461,0,15.384615384615385,84.61538461538461
base,5150_s43,5150,43,MERGED50_0658641ef48a2727,18.461538461538463,81.53846153846153,0,18.461538461538463,81.53846153846153
base,5165_s43,5165,43,MERGED50_07072a9a4444b12d,18.64406779661017,81.35593220338983,0,18.64406779661017,81.35593220338983
base,5173_s43,5173,43,MERGED50_0766020e50efe4ea,15.384615384615385,84.61538461538461,0,15.384615384615385,84.61538461538461
base,5177_s43,5177,43,MERGED50_07a1d9c0df06e230,18.181818181818183,81.81818181818181,0,18.181818181818183,81.81818181818181
base,5181_s43,5181,43,MERGED50_07aec71e4d97a4d0,19.230769230769234,80.76923076923077,0,19.230769230769234,80.76923076923077
base,5187_s43,5187,43,MERGED50_07e99b5bc195d497,16.666666666666664,83.33333333333334,0,16.666666666666664,83.33333333333334
base,5197_s43,5197,43,MERGED50_08e0ff1a206018df,19.696969696969695,80.30303030303031,0,19.696969696969695,80.30303030303031
base,5206_s43,5206,43,MERGED50_094c5a9d4692919d,22.772277227722775,77.22772277227722,0,22.772277227722775,77.22772277227722
base,5214_s43,5214,43,MERGED50_09b58931be2e6dd7,63.46153846153846,36.53846153846154,0,63.46153846153846,36.53846153846154
base,5234_s43,5234,43,MERGED50_0a59d788503e05b0,16.417910447761194,83.58208955223881,0,16.417910447761194,83.58208955223881
base,5242_s43,5242,43,MERGED50_0aa1d3066901a600,15.789473684210526,84.21052631578948,0,15.789473684210526,84.21052631578948
base,5243_s43,5243,43,MERGED50_0aa29fbf0959eb32,15.789473684210526,84.21052631578948,0,15.789473684210526,84.21052631578948
base,5255_s43,5255,43,MERGED50_0b1882a8e996db17,24.137931034482758,75.86206896551724,0,24.137931034482758,75.86206896551724
base,5264_s43,5264,43,MERGED50_0b6344ff33e8afaf,31.818181818181817,68.18181818181819,0,31.818181818181817,68.18181818181819
base,5279_s43,5279,43,MERGED50_0bef9f9d0a8f8775,18.487394957983195,81.5126050420168,0,18.487394957983195,81.5126050420168
base,5298_s43,5298,43,MERGED50_0cf62e1ccb94abd0,15.254237288135593,84.7457627118644,0,15.254237288135593,84.7457627118644
base,5317_s43,5317,43,MERGED50_0de5d82f449aae02,14.814814814814813,85.18518518518519,0,14.814814814814813,85.18518518518519
base,5338_s43,5338,43,MERGED50_0e8e0624ad32891d,21.12676056338028,78.87323943661971,0,21.12676056338028,78.87323943661971
base,5339_s43,5339,43,MERGED50_0ea09acdf6f8b5d3,14.0625,85.9375,0,14.0625,85.9375
base,5340_s43,5340,43,MERGED50_0eaff4ebc03b683a,15.789473684210526,84.21052631578948,0,15.789473684210526,84.21052631578948
base,5354_s43,5354,43,MERGED50_0f8092eecccca48e,21.25984251968504,78.74015748031496,0,21.25984251968504,78.74015748031496
base,5373_s43,5373,43,MERGED50_1052cd8ef9c7243a,16.39344262295082,83.60655737704919,0,16.39344262295082,83.60655737704919
base,5380_s43,5380,43,MERGED50_10841adedd45e76e,15.714285714285714,84.28571428571429,0,15.714285714285714,84.28571428571429
base,5394_s43,5394,43,MERGED50_11499e85c66a4092,20.37037037037037,79.62962962962963,0,20.37037037037037,79.62962962962963
base,5423_s43,5423,43,MERGED50_12dd5cd19acc7e20,18.627450980392158,81.37254901960785,0,18.627450980392158,81.37254901960785
base,5428_s43,5428,43,MERGED50_12e93fded623c2e1,16.19047619047619,83.80952380952381,0,16.19047619047619,83.80952380952381
base,5438_s43,5438,43,MERGED50_135575845b910841,39.705882352941174,60.294117647058826,0,39.705882352941174,60.294117647058826
base,5447_s43,5447,43,MERGED50_13b18f1252e84741,32.926829268292686,67.07317073170731,0,32.926829268292686,67.07317073170731
base,5449_s43,5449,43,MERGED50_13bea424a5f6e1a5,23.97959183673469,76.0204081632653,0,23.97959183673469,76.0204081632653
base,5455_s43,5455,43,MERGED50_143fd4b2ee48536b,15.483870967741936,84.51612903225806,0,15.483870967741936,84.51612903225806
base,5460_s43,5460,43,MERGED50_147c853898014120,60.86956521739131,39.13043478260869,0,60.86956521739131,39.13043478260869
base,5461_s43,5461,43,MERGED50_147d2013d65fc512,16.964285714285715,83.03571428571428,0,16.964285714285715,83.03571428571428
base,5463_s43,5463,43,MERGED50_147fd6b01d85a456,23.52941176470588,76.47058823529412,0,23.52941176470588,76.47058823529412
base,5464_s43,5464,43,MERGED50_14801d20b7ddca47,19.35483870967742,80.64516129032258,0,19.35483870967742,80.64516129032258
base,5496_s43,5496,43,MERGED50_15f124865ab1bdde,15.96244131455399,84.03755868544602,0,15.96244131455399,84.03755868544602
base,5543_s43,5543,43,MERGED50_17b9fadb9ce7a553,15.384615384615385,84.61538461538461,0,15.384615384615385,84.61538461538461
base,5545_s43,5545,43,MERGED50_17cc67d2a7cdcd32,19.230769230769234,80.76923076923077,0,19.230769230769234,80.76923076923077
base,5550_s43,5550,43,MERGED50_17f7da5b4fd6edbd,39.130434782608695,60.869565217391305,0,39.130434782608695,60.869565217391305
base,5594_s43,5594,43,MERGED50_19d1d1e7a0e2637f,20.168067226890756,79.83193277310924,0,20.168067226890756,79.83193277310924
base,5604_s43,5604,43,MERGED50_1a871ed70368ae12,15.277777777777779,84.72222222222223,0,15.277777777777779,84.72222222222223
base,5605_s43,5605,43,MERGED50_1a876c5efeac5087,20.0,80.0,0,20.0,80.0
base,5633_s43,5633,43,MERGED50_1c30005406d38112,36.76470588235294,63.23529411764706,0,36.76470588235294,63.23529411764706
base,5641_s43,5641,43,MERGED50_1c74737af57a3b41,15.730337078651685,84.26966292134831,0,15.730337078651685,84.26966292134831
base,5653_s43,5653,43,MERGED50_1d0a2e0cfd4a49ed,20.155038759689923,79.84496124031008,0,20.155038759689923,79.84496124031008
base,5669_s43,5669,43,MERGED50_1d8b828b93987a54,28.333333333333332,71.66666666666667,0,28.333333333333332,71.66666666666667
base,5674_s43,5674,43,MERGED50_1dca57cac228f5ba,17.105263157894736,82.89473684210526,0,17.105263157894736,82.89473684210526
base,5697_s43,5697,43,MERGED50_1e8cd1176472ec23,15.74468085106383,84.25531914893617,0,15.74468085106383,84.25531914893617
base,5705_s43,5705,43,MERGED50_1f0319b34770bb4e,28.846153846153843,71.15384615384616,0,28.846153846153843,71.15384615384616
