challenge_id,reference_sequence_id,id50_cluster_id,replicate_seed,positive_tasks,positive_task_count,reference_six_label_mean,proteinmpnn_six_label_mean,marslike_mpnn_six_label_mean,aggregate_delta,proteinmpnn_positive_label_mean,marslike_mpnn_positive_label_mean,positive_label_delta,proteinmpnn_distance_to_reference,marslike_mpnn_distance_to_reference,distance_delta,proteinmpnn_sequence_sha256,marslike_mpnn_sequence_sha256
FT0135,MERGED50_63d8e3d1c5cf2a03,MERGED_ID50_40971f5bf799029a2ac9,42,salt,1,0.4833412170410156,0.5302759806315104,0.5499890645345052,0.019713083902994866,0.023193359375,0.00891876220703125,-0.01427459716796875,1.6971329100525445,1.6502936088174875,-0.046839301235056974,5b87cca02f64c2a9da98212b0a14dc11a703f9b47b2000d80817656f0e2aa01c,6b8bae76e1fadfaff55f9c53c432924087e3297de33aed6b07934632d7f3bf53
FT0135,MERGED50_63d8e3d1c5cf2a03,MERGED_ID50_40971f5bf799029a2ac9,43,salt,1,0.4833412170410156,0.5262269973754883,0.5350786844889323,0.008851687113443973,0.036163330078125,0.00511932373046875,-0.03104400634765625,1.711912884518388,1.652181807270467,-0.05973107724792093,66009c8cf52d95ba2268d43b5442763f3eb79aa67549a2b6480cf418abefccb2,7c3daa3965c0370a6527a3df0a2937e9a32fa045f2e7fbc51f11f475bb673011
FT0135,MERGED50_63d8e3d1c5cf2a03,MERGED_ID50_40971f5bf799029a2ac9,44,salt,1,0.4833412170410156,0.5221290588378906,0.582977294921875,0.060848236083984375,0.0240936279296875,0.06231689453125,0.0382232666015625,1.6982543237369319,1.6233974153306052,-0.07485690840632664,9cd37578ab1189802538a1de70ba8ab73e48a91f77b52b77b33d7186c220f407,29f38415c33356da7910e1be52e3145fdf2d505a2482bdf48d95ba6192d1271e
FT0136,MERGED50_3aa212d19f6acd09,MERGED_ID50_ad307521a9d9a46c39da,42,salt,1,0.6694107055664062,0.5319493611653646,0.6277313232421875,0.09578196207682288,0.237548828125,1.0,0.762451171875,1.1136425998326165,0.20298077490519412,-0.9106618249274223,1b06081c9b05b01560563acd34676caf912748ff8e358731f2b6ff1d1b6a584d,62bb0555cfb763adf4aa0c6583dba00c2b3258df5532f78c1896ae7688839241
FT0136,MERGED50_3aa212d19f6acd09,MERGED_ID50_ad307521a9d9a46c39da,43,salt,1,0.6694107055664062,0.6146443684895834,0.758880615234375,0.14423624674479163,0.8310546875,0.994140625,0.1630859375,0.8167848326692898,1.061634177373046,0.2448493447037562,d23df842b2f3ead1d233fec371c1d3468c4e1a12ae0d993f35b96a496e9eb4f3,716332fb450b9a2061346904b17648461fad8ee3807020ad82a1432490fa7aa5
FT0136,MERGED50_3aa212d19f6acd09,MERGED_ID50_ad307521a9d9a46c39da,44,salt,1,0.6694107055664062,0.4970855712890625,0.5836181640625,0.0865325927734375,0.21484375,1.0,0.78515625,1.1116561653761192,0.6033690223977742,-0.508287142978345,b75362e6eec04f762815b86b24eb6516b256fc7f3337aa5fc4aa16c1e4ff2373,d306df6aea71b5bd62914af1d1419ad67fbddcddc4fca7c22c3ae8b8be77cf6d
FT0137,MERGED50_85b133c5675ebc59,MERGED_ID50_96b1420e8e7384718f63,42,salt,1,0.7356465657552084,0.637939453125,0.7777506510416666,0.13981119791666663,0.67041015625,0.99462890625,0.32421875,0.7957587769026125,0.38098663258099763,-0.4147721443216149,7744e56476e43386797a4072800030d3012e3170e96b065f61e0d997eacc5508,a42ee1310f7d873d68325300683c620812f62f680e7a0d830a9104a40e97efaf
FT0137,MERGED50_85b133c5675ebc59,MERGED_ID50_96b1420e8e7384718f63,43,salt,1,0.7356465657552084,0.5584157307942709,0.804443359375,0.24602762858072913,0.06451416015625,0.94775390625,0.88323974609375,1.1032988027223893,0.6814691524648744,-0.42182965025751495,c044361318ee5edb09cd61c4c65ca6651be96659f65a721b8f13925845a338d2,c73305ef0500d0f71b18c3c843085ee2df43634783004d746104a9eb061f30d4
FT0137,MERGED50_85b133c5675ebc59,MERGED_ID50_96b1420e8e7384718f63,44,salt,1,0.7356465657552084,0.58740234375,0.6422526041666666,0.05485026041666663,0.3349609375,0.57958984375,0.24462890625,0.8924916286002437,0.7922272268751165,-0.10026440172512718,953f4c3bad0d0821b1b131b1ba110c04de32e79247791f23d55ddada2c593f95,48b27b1bdef00b638a1e8658d698d52be5c0804b0714c116679f17a94720eaf5
FT0138,MERGED50_263ff3375a220c8b,MERGED_ID50_e95c0a4232a68182fc69,42,cold,1,0.8364054361979166,0.6688639322916666,0.8072306315104166,0.13836669921875,1.0,1.0,0.0,0.7425471287839642,0.16603088308789582,-0.5765162456960684,3dcedb5df1215fc325234832e04fd207aa0938c4dc68fd30eb8a946f292b42c8,524a9c540f5c27c8613d2f035dc174fdc766b7f2018d3005b5539eaa34eae496
FT0138,MERGED50_263ff3375a220c8b,MERGED_ID50_e95c0a4232a68182fc69,43,cold,1,0.8364054361979166,0.7110595703125,0.8294270833333334,0.11836751302083337,0.99951171875,1.0,0.00048828125,0.6174239297297087,0.3548461366049943,-0.2625777931247144,cfdcc4d5c526ecdd8ed66533cdc11a4ad3856b14475e7ff77e1ae1cf9cd2bb1e,edb60782957fdc6ffceed8748fd88221cb8c72420d10dd8cd332df8180096f05
FT0138,MERGED50_263ff3375a220c8b,MERGED_ID50_e95c0a4232a68182fc69,44,cold,1,0.8364054361979166,0.7078450520833334,0.8058675130208334,0.0980224609375,1.0,1.0,0.0,0.5985568995672332,0.1535786681274783,-0.4449782314397549,bcf53f13c26244c3604dff690e1550360c2541d3beeb6b556ea1c1aa02c235b0,76314c638fbad60865158ef2a4341171f4be6f5d0481983f6bc5f170155768cc
FT0139,MERGED50_1de8925d2f0b0eda,MERGED_ID50_25f000087e1617da29d3,42,oxidative,1,0.7910321553548177,0.4875020980834961,0.513519287109375,0.026017189025878906,0.244140625,0.4921875,0.248046875,1.5411356769126006,1.1025613927659947,-0.4385742841466058,1f4a5876dba4850276b9cc80b37c578e1220b4b5a586acec7de05a114dc7b994,da17a75ae3666077cd3e9e870c9dec897db4925dcce1459aca174fb05a310a20
FT0139,MERGED50_1de8925d2f0b0eda,MERGED_ID50_25f000087e1617da29d3,43,oxidative,1,0.7910321553548177,0.5101067225138346,0.7596842447916666,0.24957752227783203,0.227783203125,0.6318359375,0.404052734375,1.4998516012899805,0.6020961866269123,-0.8977554146630682,0bdc64ef0f0d1899747e1b53323c9152db2f83d2309e5a2ec56d6de7f224790c,e6c7186c55146f16561b57571c1b39404fc17b7abf00df34ca88b71f38f4f488
FT0139,MERGED50_1de8925d2f0b0eda,MERGED_ID50_25f000087e1617da29d3,44,oxidative,1,0.7910321553548177,0.5296106338500977,0.5141410827636719,-0.015469551086425781,0.35302734375,0.373046875,0.02001953125,1.508683061860664,1.482029316503556,-0.02665374535710785,df5d9bd900a663f006fe6cdc1429a9e4ef50bcb321918637bfe278005957c379,9f26293113ae8cbecdcf71a22740e88928223d8c6012a8a953b12673380ced80
FT0140,MERGED50_37ff6d29036ae93f,MERGED_ID50_f47f18af713b492caa6c,42,oxidative,1,0.735565185546875,0.7500813802083334,0.7499796549479166,-0.00010172526041674068,0.755859375,0.947265625,0.19140625,0.37590494340730896,0.16705803939124741,-0.20884690401606154,3ee838c5aa67688b1ee7b4e824fc2e24796957eee0f313de3668797dee00502b,f22ad54a8071330952393f7e10e0b079e3cbe16d4d1befb11e6b609e32521c29
FT0140,MERGED50_37ff6d29036ae93f,MERGED_ID50_f47f18af713b492caa6c,43,oxidative,1,0.735565185546875,0.6576944986979166,0.724365234375,0.06667073567708337,0.921875,0.8134765625,-0.1083984375,0.5123477048043601,0.3576520637160551,-0.15469564108830497,7178789b4b770417fe89eb3cdb7d892f5114f67e6dab24363190e4e107dc3794,cd3d00692a8135d9a6b9f76266dcf259ae2f197ab65af94eb2ee9eb337075864
FT0140,MERGED50_37ff6d29036ae93f,MERGED_ID50_f47f18af713b492caa6c,44,oxidative,1,0.735565185546875,0.5670979817708334,0.7981770833333334,0.2310791015625,0.23681640625,0.96923828125,0.732421875,1.0608308966792341,0.22314019898063486,-0.8376906976985993,107b5970c9395b3bba039304e61e786cb1edb11a242afa49ed7ed0e59109b5f0,8316e99a51bfdb4ed49754c8fc9194065fc40b9e04e92a59d295078fb2678afe
FT0141,MERGED50_f8ad0b700ce899ff,MERGED_ID50_623d112b85446fa6455a,42,salt,1,0.7091064453125,0.5574442545572916,0.5852483113606771,0.02780405680338549,0.027069091796875,0.0186920166015625,-0.0083770751953125,1.040903619498589,0.8565998504789345,-0.1843037690196545,3f730b56c4bc6e9b7a5f689c014e5c1fdeae59b3a99b6e5c9416a74a1f146284,0a54b70d2d4ff93572d7ca95181dc55c3e1612a80bcfc4a3092c111a37ac9d1b
FT0141,MERGED50_f8ad0b700ce899ff,MERGED_ID50_623d112b85446fa6455a,43,salt,1,0.7091064453125,0.5395558675130209,0.6766357421875,0.13707987467447913,0.061309814453125,0.3134765625,0.252166748046875,0.9019152962750829,0.19792352631041837,-0.7039917699646645,9058dc46c00d322d257af57aad88ed679a67c63c8be5c144c09e7895088b170a,4532b4d6b28fa2e3a42771544c84f125c4575825a935df42cffd7a0780ba8295
FT0141,MERGED50_f8ad0b700ce899ff,MERGED_ID50_623d112b85446fa6455a,44,salt,1,0.7091064453125,0.6007029215494791,0.5497360229492188,-0.05096689860026038,0.14453125,0.0170440673828125,-0.1274871826171875,0.9908879176566517,0.7856375480291715,-0.20525036962748022,5aeaccd7ef0fd50f8d7213519fb3ba73320d702aca0951c02d2187c16891a32c,939f4e7db00ce0f471315a8202bfdbeccfdf5aa49990f8d5a1e54a55c6f20182
FT0142,MERGED50_ef95b3d2cd0494b5,MERGED_ID50_069031f761aca0e944e3,42,salt,1,0.8250528971354166,0.7097371419270834,0.7481943766276041,0.03845723470052076,0.69482421875,0.93017578125,0.2353515625,0.45260458691236904,0.28304441707606265,-0.1695601698363064,d094097b41c000844fb02db1844a809a27ff1344cbcea34bb536c53f9f282489,d778c78b9f4c1575c46f0a273bcfcfaba5d3c713c86431405fcaeccdce45966b
FT0142,MERGED50_ef95b3d2cd0494b5,MERGED_ID50_069031f761aca0e944e3,43,salt,1,0.8250528971354166,0.7626927693684896,0.7379048665364584,-0.02478790283203125,0.76220703125,0.94921875,0.18701171875,0.38316347159335157,0.27334964566988434,-0.10981382592346722,b2086980e24d3417bcbae0a80d930d12b3ece8a6e9c894b0a52b3a703996f743,5f147c901dbef9e2084f1ce1a1cfc53b2b365a7cdda6019694214608ec466bda
FT0142,MERGED50_ef95b3d2cd0494b5,MERGED_ID50_069031f761aca0e944e3,44,salt,1,0.8250528971354166,0.6945139567057291,0.726898193359375,0.03238423665364587,0.68603515625,0.83935546875,0.1533203125,0.46814463089302044,0.2923925264384657,-0.17575210445455475,282e89c2984cf9625dc688759021886315678b40993417b023c58a6d454ee813,29c225d14775903b5d5f0b8ed3e9e60268ae2ba5c371b712b32c6d57c36ed335
FT0143,MERGED50_ddfff1c6579ac9c0,MERGED_ID50_38e28deb012b5c94504e,42,salt,1,0.48065185546875,0.5007858276367188,0.63067626953125,0.12989044189453125,0.215576171875,0.80615234375,0.590576171875,1.6238558328480515,1.1046811725483803,-0.5191746602996712,53a52239df0e92ec21e8ffd7b0fff2186ab505e0e185ff97deb4e284ce72e4d7,7f75acfdc6864785c3300926c1cc16fa1cbd5d5d6e34032dcb889afea19f8e89
FT0143,MERGED50_ddfff1c6579ac9c0,MERGED_ID50_38e28deb012b5c94504e,43,salt,1,0.48065185546875,0.5574747721354166,0.6556396484375,0.09816487630208337,0.5458984375,0.8388671875,0.29296875,1.2222859245314093,1.2670127948127738,0.04472687028136457,fa650f7e0760ec6f973f45c0bb11717480d8c16e487ac0ac331dff4aaddbf277,3bba93870a458922944b5ff715ba6f1d0370e6ab6fe027e03c23f968ad280e75
FT0143,MERGED50_ddfff1c6579ac9c0,MERGED_ID50_38e28deb012b5c94504e,44,salt,1,0.48065185546875,0.4952392578125,0.5749308268229166,0.07969156901041663,0.273681640625,0.1463623046875,-0.1273193359375,1.5787829594935758,1.3610207143541375,-0.21776224513943832,87480caf6212b660db624d17886a3b063b56e68a32311b1a47837b1a4d1f9f0b,e8ef4b5891f13619f59e6380692bec3f544d44a24ffe91094b32b65005e1f85e
FT0144,MERGED50_17e0a9ce9e2d14ad,MERGED_ID50_9fc578a513186b77219e,42,desiccation,1,0.6510823567708334,0.6352577209472656,0.7142480214436849,0.07899030049641931,0.8994140625,0.560546875,-0.3388671875,1.1935844757574963,0.5124739425725376,-0.6811105331849586,e5085516eeac878917cb3ef1b58dc714c2dfdb57eab2092fae7934f9ea8e1323,6042e94e4139f687f19e5f2023e880cc996254db11e14d7baf3fb5331cd73ce0
FT0144,MERGED50_17e0a9ce9e2d14ad,MERGED_ID50_9fc578a513186b77219e,43,desiccation,1,0.6510823567708334,0.5723520914713541,0.6386788686116537,0.06632677714029955,0.8564453125,0.75,-0.1064453125,1.168823792977863,1.03747366933677,-0.131350123641093,3b32d03358b8a59af11d3876a9b95e800a9a255df21e334af38816104b9f2b76,f9321d3247f8d7bd8f350ae15e1c3e288431b5f46456ae70e29aaa79a89589c2
FT0144,MERGED50_17e0a9ce9e2d14ad,MERGED_ID50_9fc578a513186b77219e,44,desiccation,1,0.6510823567708334,0.4892476399739583,0.6519718170166016,0.16272417704264325,0.92138671875,0.63525390625,-0.2861328125,1.3896203068387774,0.8256870104267443,-0.563933296412033,a44f50b2f8c1450e26234df1f49409f36eaddb8d0179f4fc251d911ffe0cd9d7,4edeac1a6fba6b43ce0b2118aabb6f3d66e1fef74c9137c52b77a12414291bcb
FT0145,MERGED50_92087f90a6108803,MERGED_ID50_640ef57c38530d9a819f,42,cold,1,0.7392374674479166,0.5868581136067709,0.5094734827677408,-0.07738463083903002,0.006744384765625,0.0025806427001953125,-0.0041637420654296875,0.5652104621487218,0.9278973472985997,0.3626868851498779,3ed4b7d5e82860a492cd2c731403022ed88b5e16e7407f3511c9769b68225b29,5215dee6d7e6763d32a6d7f9198d9c4c561632fbe0cc20126787a183f66ba896
FT0145,MERGED50_92087f90a6108803,MERGED_ID50_640ef57c38530d9a819f,43,cold,1,0.7392374674479166,0.49655628204345703,0.5870513916015625,0.09049510955810547,0.0014324188232421875,0.024749755859375,0.023317337036132812,0.943178430340827,0.5611957165917614,-0.38198271374906567,74410d66e3609113f0d5bf47738b14a72c2a5a72a0734803ca6616b0c72ea35b,8257a5fa1d5de11e7a83818c23584a942cc3cd208f2cb788c6ecff9dbfb7d63e
FT0145,MERGED50_92087f90a6108803,MERGED_ID50_640ef57c38530d9a819f,44,cold,1,0.7392374674479166,0.5529060363769531,0.6501274108886719,0.09722137451171875,0.01116180419921875,0.01282501220703125,0.0016632080078125,0.6668210368972478,0.4020009988964362,-0.2648200380008116,d76f59534c4ba651f3beab6f4fddc0ad1234112af905f980e66f231b1c84a4ca,cc42ba2c4177badc0a20a28fb5b212a5ba1d448424002d083afea25b1d39664b
FT0146,MERGED50_ca205b5cd12a39a7,MERGED_ID50_f81e9d987233f695db81,42,salt,1,0.698760986328125,0.5083920160929362,0.5785344441731771,0.07014242808024096,0.1417236328125,0.47998046875,0.3382568359375,0.9155701716280211,0.5777572466186722,-0.3378129250093489,43694ec62abb7ee34f57bcd180437b5cb519fe1ac654301ddeee342f6b9aafbb,d3f0c0c0fd589ad5ea590c6fd454f0b5fa181b8ceda41a5c1e1f272cc3029278
FT0146,MERGED50_ca205b5cd12a39a7,MERGED_ID50_f81e9d987233f695db81,43,salt,1,0.698760986328125,0.5171305338541666,0.5869725545247396,0.06984202067057299,0.216552734375,0.6826171875,0.466064453125,0.843870121299582,0.4324793598751049,-0.41139076142447717,95d68c5494c95889482ab2d96d6bfcff12eb7d4441a4baf52c3d7a526a9f6b36,8bf331e034ca37dd0a9adc8893e71baabee4969b44d7c58de844c2593e89191c
FT0146,MERGED50_ca205b5cd12a39a7,MERGED_ID50_f81e9d987233f695db81,44,salt,1,0.698760986328125,0.5020497639973959,0.47901376088460285,-0.023036003112793024,0.09039306640625,0.046478271484375,-0.043914794921875,0.954328147451514,1.0259942280339907,0.0716660805824767,07c15e71c24adc1bf6b4032bba28d1b32d65d16776a973b8a89e350a7c918baa,8287894800d8a4c9e29d24d54f7488e752bb4b1e5013f7fb6fb4d2acce37a408
FT0147,MERGED50_89a9e874c08c9fb4,MERGED_ID50_64e8dd784ae5a1eef6ea,42,cold,1,0.5928955078125,0.4401601155598958,0.4912420908610026,0.05108197530110681,0.019195556640625,0.006565093994140625,-0.012630462646484375,1.18845378576503,1.2262425414479246,0.03778875568289464,0f0fe6f45a577a9c899c7884b672099b1d4f9f5310db9cecaae37bea50516f1f,3f3fbbf571884d24a3d562c79e37a5bf72da82fd802ed32fb0c36bdb19d5a03f
FT0147,MERGED50_89a9e874c08c9fb4,MERGED_ID50_64e8dd784ae5a1eef6ea,43,cold,1,0.5928955078125,0.4523061116536458,0.4999001820882161,0.04759407043457031,0.037261962890625,0.006771087646484375,-0.030490875244140625,1.1101871111195658,1.1846892755363019,0.07450216441673607,af41db27beab5f1a7b910abf1c1051406f245824ff8be1b4d3c13d7807360df9,6b5919cb7f2867ddc77a2a37ee6663b5e3110b59096c8e5b0793c95221ce6daf
FT0147,MERGED50_89a9e874c08c9fb4,MERGED_ID50_64e8dd784ae5a1eef6ea,44,cold,1,0.5928955078125,0.41932423909505206,0.49893633524576825,0.07961209615071618,0.036163330078125,0.004024505615234375,-0.032138824462890625,1.1235902596389178,1.175078782594281,0.051488522955363214,b1b2a553ab49cf01856af329d4454ca2d2b7165a0e58873cef530647731255cd,e9d4be8910cd51ec9ffc663245a7aef22e3a9e4f6519530fa7379dcaad5fbcc1
FT0148,MERGED50_9789526351af1dfd,MERGED_ID50_9fbd97731eb259906c21,42,cold,1,0.8119303385416666,0.6865030924479166,0.8794759114583334,0.19297281901041674,0.9990234375,1.0,0.0009765625,0.5097786766515315,0.30639249639461447,-0.20338618025691707,ecf333d7866294d74aac50e04e3ddc76931abb2d279dea97e2b2e67de6a19237,9f21852b71f6e082c3e985f654f419100daebe86095136bba6ac21eb14fd58b9
FT0148,MERGED50_9789526351af1dfd,MERGED_ID50_9fbd97731eb259906c21,43,cold,1,0.8119303385416666,0.7422688802083334,0.8596598307291666,0.11739095052083326,1.0,1.0,0.0,0.2972921151628076,0.27483262690709154,-0.022459488255716087,b0dd534aab0486c30cc99dc626957c27d73bc1891f17c601682461341385c7cd,83496402aaf1859f2e964a384223deb13c934bfbd792f0d0f33092235295298d
FT0148,MERGED50_9789526351af1dfd,MERGED_ID50_9fbd97731eb259906c21,44,cold,1,0.8119303385416666,0.7098592122395834,0.8351236979166666,0.12526448567708326,0.99951171875,0.99951171875,0.0,0.5087994448138827,0.15202964287875825,-0.3567698019351245,7daf07ba7ef4e53d4141a252970c3799616235508e3686a650a178aea3225c27,29919d5e971ce08a89a45959867b4d3e511d3d102130e732af3798b8644f64a9
FT0149,MERGED50_de92d37f4b3ca029,MERGED_ID50_5dab11b8b2f3729adc62,42,cold;oxidative,2,0.6740646362304688,0.6805953979492188,0.6789347330729166,-0.0016606648763021203,0.53900146484375,0.535369873046875,-0.003631591796875,0.031963080461860825,0.03529009573008482,0.0033270152682239942,848841b35fe276efc98cb05bb08a8007ff59c62d284069b6f1f143010dddc952,e253e47aff758b2d880c01298ba7af106c2864fd3f684d783a926bf297bec38b
FT0149,MERGED50_de92d37f4b3ca029,MERGED_ID50_5dab11b8b2f3729adc62,43,cold;oxidative,2,0.6740646362304688,0.6797739664713541,0.6733856201171875,-0.00638834635416663,0.527069091796875,0.5121612548828125,-0.0149078369140625,0.051436816642186134,0.06477212893070965,0.013335312288523513,e1b6ec4eb0e1685df629f3c0285985c38c6138cd13187ad0f12ac94e67a99851,08bd52cd33fd400c2129f1dfbdefaa86fb9c9b8248531d924137635014308bb4
FT0149,MERGED50_de92d37f4b3ca029,MERGED_ID50_5dab11b8b2f3729adc62,44,cold;oxidative,2,0.6740646362304688,0.679290771484375,0.677978515625,-0.001312255859375,0.5150299072265625,0.528839111328125,0.0138092041015625,0.0702068226786286,0.04498730176091405,-0.025219520917714552,9ce347a43a0a1968a456c3053c93bcd29987e91890c7a11f9a1c3fcce871c7e7,4bfa23b4a313b16cdfdfca45d1b7deb86449703898a029c83f13d19ee56723b5
FT0150,MERGED50_8f74bce142f85302,MERGED_ID50_0bf9063df7d3523dac5c,42,perchlorate,1,0.5301005045572916,0.5535306930541992,0.6511929829915365,0.09766228993733728,0.9990234375,1.0,0.0009765625,1.0993823056338499,0.9178155325097059,-0.18156677312414393,f8789430adb6a3b7a2a946ba2a8f748c18712c1fcbbbe4983a83f96b6a46588a,1161d298aaee807c90e48dfb05d83e4c16135edc4b2b5170945f5f3263e61116
FT0150,MERGED50_8f74bce142f85302,MERGED_ID50_0bf9063df7d3523dac5c,43,perchlorate,1,0.5301005045572916,0.5674184163411459,0.6468022664388021,0.07938385009765625,0.99951171875,1.0,0.00048828125,1.0517151969167584,0.8493505512546253,-0.20236464566213308,3558ca84373bb468257a53778a870e2e656c36dda84dce5b7cfef00729b3efa5,ed16ec10ef6adc8201f78e035d049d8459aff2eee141cb47a3258cf99b8effdb
FT0150,MERGED50_8f74bce142f85302,MERGED_ID50_0bf9063df7d3523dac5c,44,perchlorate,1,0.5301005045572916,0.5502713521321615,0.6437454223632812,0.09347407023111975,0.99853515625,1.0,0.00146484375,1.1606035751152601,0.852410906158533,-0.30819266895672714,627a1363807fe7d1a628cd354b9b98de68fe5e63c19c35b089aaa9c9d251c62b,aab96e79f7d39a7f588e1df9988d7c4e7bf7ef3ceda3e799cb90d1b6d8794806
FT0151,MERGED50_225a7b4fc2dd37df,MERGED_ID50_ec4d8b5711dfba63514e,42,desiccation;oxidative,2,0.8206939697265625,0.45854441324869794,0.8314921061197916,0.3729476928710937,0.61785888671875,0.966796875,0.34893798828125,1.6016260987104245,0.10770971142464004,-1.4939163872857844,85d7ace70bc57881db41949b2788fe640466287f878b57c412eb59d95fa4715b,61e431806d41b2f8ff4af389da154fe90082047dbd7ee962a849c865e883fc0e
FT0151,MERGED50_225a7b4fc2dd37df,MERGED_ID50_ec4d8b5711dfba63514e,43,desiccation;oxidative,2,0.8206939697265625,0.4976806640625,0.822998046875,0.3253173828125,0.757080078125,0.86474609375,0.107666015625,1.3708020933209781,0.33752005575998106,-1.033282037560997,739f6bea9901724613c1708981e9646123406077ffa150ea9d4b00bb4e8e372c,43d97edc63b0a36c9f7edfec8f4980651aa1c657b0a1e00196eb5ebe90405aa9
FT0151,MERGED50_225a7b4fc2dd37df,MERGED_ID50_ec4d8b5711dfba63514e,44,desiccation;oxidative,2,0.8206939697265625,0.452789306640625,0.8194986979166666,0.36670939127604163,0.650146484375,0.961669921875,0.3115234375,1.4546501288673965,0.12221290271268763,-1.3324372261547088,5941fafa29d75ebfbee7c0321af4314000a08abe86d761fbbe03057fa67298f8,778434a8a5594af067a2a6c4ad5011bfcbd52de677d3e0ecc780a58359387725
FT0152,MERGED50_0038290dd4cd13f0,MERGED_ID50_aa686abce04e5db18761,42,desiccation,1,0.8072992960611979,0.7465616861979166,0.8020426432291666,0.05548095703125,0.82958984375,0.96826171875,0.138671875,0.5115785026643419,0.27196897550451576,-0.23960952715982614,d9c2bfff49e287ddc73bdba972e4c7874b0a6af36d80ce0d7caebe06eea4232d,794d91f3f500650a9cbe085aa6b90df7e096c385b83183cdf40f8808881cb1eb
FT0152,MERGED50_0038290dd4cd13f0,MERGED_ID50_aa686abce04e5db18761,43,desiccation,1,0.8072992960611979,0.77105712890625,0.8228352864583334,0.05177815755208337,0.7197265625,0.93359375,0.2138671875,0.3690722142891418,0.1628031827849411,-0.20626903150420067,7df41aaaeb4675518f60dc8980f0c02e8ec581acee93079fb4d190257ede2e47,e220c8db7e660b7ef0f868f275871faeb64ea2636e1eb2facfe1917dd18f4aa4
FT0152,MERGED50_0038290dd4cd13f0,MERGED_ID50_aa686abce04e5db18761,44,desiccation,1,0.8072992960611979,0.7955525716145834,0.8020222981770834,0.0064697265625,0.8466796875,0.79345703125,-0.05322265625,0.24538813629591708,0.34176261491733556,0.09637447862141849,94d8da6cebc1e25bba1ff0e5fa906d8810a005aaa7dde8f69192ca624daa173d,620f9679dc5e11550e9609c922e906b44932a12600715c52d3d79d54effcca09
FT0153,MERGED50_f7a86e4cd0fa139a,MERGED_ID50_5bc01e819ec95d4bf908,42,oxidative,1,0.6212412516276041,0.6742656230926514,0.5611951351165771,-0.11307048797607422,0.55859375,0.56787109375,0.00927734375,0.1934340374540551,0.5038477326176659,0.31041369516361084,03b9bbbd6f476254147a8cb509ab4b334f5588cd3efe737d2c327e1d45813ed5,bedce596481ffd26a7c98264b84c6bcee964e3078c4067c9f1728f350c1deb23
FT0153,MERGED50_f7a86e4cd0fa139a,MERGED_ID50_5bc01e819ec95d4bf908,43,oxidative,1,0.6212412516276041,0.5567706425984701,0.5654214223225912,0.008650779724121094,0.580078125,0.56982421875,-0.01025390625,0.48963718181819854,0.47297481507636635,-0.01666236674183219,dd2f441ac75a1a8f8d014f45eadcd9f9571c6acefca7a3db3afa768689c96b3a,415c12e372f32e1eb8b91e2d679906a7b7080054a19544ce4f513616c19042aa
FT0153,MERGED50_f7a86e4cd0fa139a,MERGED_ID50_5bc01e819ec95d4bf908,44,oxidative,1,0.6212412516276041,0.544413169225057,0.6220957438151041,0.07768257459004713,0.5869140625,0.67724609375,0.09033203125,0.5254370168726291,0.33147113903986863,-0.19396587783276048,2babdfa7daef4f1f9d1c83aa88edae51cc72f57e398cca87908216af51f68284,5d63444c674b3b8cdc42c2856da2f52c91bb5bee1ff21abe93431159da3821a4
FT0154,MERGED50_7a4e0e7f01174226,MERGED_ID50_4bd6500e996d79a4fea2,42,cold,1,0.9176432291666666,0.5660514831542969,0.5973409016927084,0.031289418538411495,0.037811279296875,0.06744384765625,0.029632568359375,1.3679459115297576,1.160229768896101,-0.20771614263365668,f197ff97265ffa9d8d19f50aecd3043ead327e16c5ebfacbe9f4e15073214164,4a55e4951a213c086119988675fab0eae4dec5f3aad742fe174ced8cdd4b2be5
FT0154,MERGED50_7a4e0e7f01174226,MERGED_ID50_4bd6500e996d79a4fea2,43,cold,1,0.9176432291666666,0.5485254923502604,0.6581929524739584,0.10966746012369799,0.052337646484375,0.078369140625,0.026031494140625,1.3637582999216644,1.0341215198357536,-0.3296367800859108,aafb065c89f7a0b88ec91e53edf80c2e5ae8868f0c8233b8b753f1eb787e29f7,2f54d37f193459e82b6e4f9dc9ed1f6de663c4c072eac3cbf7806c6d80421bec
FT0154,MERGED50_7a4e0e7f01174226,MERGED_ID50_4bd6500e996d79a4fea2,44,cold,1,0.9176432291666666,0.5521240234375,0.5420939127604166,-0.01003011067708337,0.037384033203125,0.06573486328125,0.028350830078125,1.3720787462131416,1.3262843981775356,-0.045794348035606,a342aa2d23c2b765a41b0725941faec69ea3af0ff4149125aa54fa713a512974,614157f21d2431fb899ef5d04d4837ccb8e07bd9052ee3e6471667e92f9976eb
FT0155,MERGED50_71d290f7cb122ace,MERGED_ID50_73cc44d8d8f65fc4908a,42,perchlorate,1,0.7066497802734375,0.6306025187174479,0.6381072998046875,0.00750478108723962,1.0,0.99951171875,-0.00048828125,0.845873529349997,0.7182381196232821,-0.12763540972671494,5f9b106eb729270ab03bd834350359ffdf95c4d72c5b16447b88dd5caa2f4a28,e0b8fbcf046561f8265c30b68f586878634d151c16dbae313a1e967622ed9812
